ID,Source,Customer Segment,Membership Type,Membership Level,Affiliation,IsActive,Gender,Lifetime Days,Country,Year_count
254,RoomMaster,Joined post-Sprint - May,Free Trial,Senior Leader,ALUSB Alumni,checked,female,184,Kenya,0.5
255,RoomMaster,Existing Room member,Founding Member,Mid-career Leader,The Room,checked,female,366,Nigeria,1.0
256,RoomMaster,Existing Room member,Founding Member,Senior Leader,Missing Data,checked,female,366,United Kingdom,1.0
257,RoomMaster,Existing Room member,Founding Member,Senior Leader,Missing Data,checked,female,366,South Africa,1.0
258,RoomMaster,XL Dakar,Free Trial,Mid-career Leader,XL Dakar,checked,male,214,Benin,0.6
259,RoomMaster,XL Dakar,Free Trial,Mid-career Leader,XL Dakar,checked,male,214,Senegal,0.6
260,RoomMaster,The Room staff,Staff Membership,Mid-career Leader,AL Staff,checked,female,214,Kenya,0.6
261,RoomMaster,Existing Room member,Free Trial,Senior Leader,Parent,checked,female,214,Kenya,0.6
262,RoomMaster,Existing Room member,Founding Member,Senior Leader,ALUSB Alumni,checked,female,366,Kenya,1.0
263,RoomMaster,Existing Room member,Free Trial,Mid-career Leader,ALN,checked,female,214,United States of America,0.6
264,RoomMaster,Existing Room member,Founding Member,Senior Leader,School of Wildlife Conservation,checked,female,366,Kenya,1.0
265,RoomMaster,LP Nairobi 2018,Free Trial,Young Leader,LP Nairobi 2018,checked,female,214,Kenya,0.6
266,RoomMaster,Existing Room member,Founding Member,Senior Leader,Missing Data,checked,male,366,Kenya,1.0
267,RoomMaster,Joined post-Sprint - May,Free Trial,Young Leader,ALU Alumni,checked,male,184,Zambia,0.5
268,RoomMaster,Existing Room member,Free Trial,Senior Leader,ALN,checked,female,214,Zambia,0.6
269,RoomMaster,LP Nairobi 2018,Premium Paying,Young Leader,LP Nairobi 2018,checked,male,214,Kenya,0.6
270,RoomMaster,DSXL Johannesburg,Free Trial,Mid-career Leader,DSXL Johannesburg,checked,female,214,South Africa,0.6
271,RoomMaster,Existing Room member,Founding Member,Senior Leader,ALN,checked,male,366,Kenya,1.0
272,RoomMaster,XL Nairobi 2019,Free Trial,Mid-career Leader,XL Nairobi 2019,checked,male,214,Kenya,0.6
273,RoomMaster,Existing Room member,Free Trial,Mid-career Leader,Missing Data,checked,male,214,Kenya,0.6
274,RoomMaster,Existing Room member,Founding Member,Senior Leader,Missing Data,checked,male,366,Nigeria,1.0
275,RoomMaster,Existing Room member,Free Trial,Mid-career Leader,ALUSB Alumni,checked,male,214,Senegal,0.6
276,RoomMaster,Existing Room member,Founding Member,Senior Leader,ALN,checked,female,366,Mauritius,1.0
277,RoomMaster,Existing Room member,Founding Member,Senior Leader,ALN,checked,female,366,Nigeria,1.0
278,RoomMaster,The Room staff,Staff Membership,Young Leader,AL Staff,checked,female,214,South Africa,0.6
279,RoomMaster,Existing Room member,Free Trial,Senior Leader,Parent,checked,female,214,Kenya,0.6
280,RoomMaster,Existing Room member,Founding Member,Mid-career Leader,Missing Data,checked,male,366,United States of America,1.0
281,RoomMaster,Existing Room member,Founding Member,Senior Leader,ALN,checked,male,366,Kenya,1.0
282,RoomMaster,Existing Room member,Founding Member,Mid-career Leader,ALN,checked,male,366,Nigeria,1.0
283,RoomMaster,Existing Room member,Founding Member,Senior Leader,ALN,checked,male,366,Nigeria,1.0
284,RoomMaster,Existing Room member,Free Trial,Young Leader,AIIP 2020,checked,male,214,Cameroon,0.6
285,RoomMaster,XL Dakar,Free Trial,Mid-career Leader,XL Dakar,checked,male,214,Senegal,0.6
286,RoomMaster,Existing Room member,Free Trial,Mid-career Leader,Staff Alumni,checked,male,214,United States of America,0.6
287,RoomMaster,XL Dakar,Free Trial,Mid-career Leader,XL Dakar,checked,male,214,Senegal,0.6
288,RoomMaster,The Room staff,Staff Membership,Young Leader,LP Nairobi 2018,checked,male,214,Kenya,0.6
289,RoomMaster,Existing Room member,Free Trial,Senior Leader,ALN,checked,male,214,South Africa,0.6
290,RoomMaster,Existing Room member,Premium Paying,Mid-career Leader,ALN,checked,male,214,Uganda,0.6
291,RoomMaster,The Room staff,Staff Membership,Mid-career Leader,AL Staff,checked,female,214,Kenya,0.6
292,RoomMaster,Existing Room member,Free Trial,Senior Leader,ALN,checked,male,214,France,0.6
293,RoomMaster,XL Nairobi 2018,Free Trial,Mid-career Leader,XL Nairobi 2018,checked,female,214,Kenya,0.6
294,RoomMaster,Joined post-Sprint - May,Staff Membership,Mid-career Leader,AL Staff,checked,female,184,Mauritius,0.5
295,RoomMaster,LP Nairobi 2020,Premium Paying,Young Leader,LP Nairobi 2019,checked,male,214,Kenya,0.6
296,RoomMaster,Existing Room member,Free Trial,Mid-career Leader,ALA Alumni,checked,female,214,Ghana,0.6
297,RoomMaster,AIIP 2019,Free Trial,Mid-career Leader,AIIP 2019,checked,male,214,Nigeria,0.6
298,RoomMaster,XL Dakar,Free Trial,Mid-career Leader,XL Dakar,checked,male,214,Senegal,0.6
299,RoomMaster,Existing Room member,Free Trial,Senior Leader,ALN,checked,female,214,South Africa,0.6
300,RoomMaster,Existing Room member,Founding Member,Senior Leader,Missing Data,checked,female,366,Kenya,1.0
301,RoomMaster,XL Nairobi 2018,Free Trial,Senior Leader,XL Nairobi 2018,checked,female,214,Kenya,0.6
302,RoomMaster,Joined post-Sprint - May,Founding Member,Mid-career Leader,Staff Nomination,checked,male,184,United States of America,0.5
303,RoomMaster,Joined post-Sprint - May,Staff Membership,Young Leader,AL Staff,checked,male,184,Kenya,0.5
304,RoomMaster,Joined post-Sprint July,Free Trial,Mid-career Leader,ALUSB Alumni,checked,female,123,Tanzania,0.3
305,RoomMaster,Existing Room member,Free Trial,Senior Leader,ALUSB Alumni,checked,male,214,Ghana,0.6
306,RoomMaster,Joined post-Sprint - May,Free Trial,Mid-career Leader,ALUSB Alumni,checked,female,184,Namibia,0.5
307,RoomMaster,Existing Room member,Free Trial,Senior Leader,ALN,checked,male,214,United States of America,0.6
308,RoomMaster,Existing Room member,Founding Member,Mid-career Leader,ALN,checked,female,366,Kenya,1.0
309,RoomMaster,Joined post-Sprint - May,Free Trial,Young Leader,ALU Alumni,checked,male,184,Mauritius,0.5
310,RoomMaster,XL Lagos,Free Trial,Mid-career Leader,XL Lagos,checked,male,214,Nigeria,0.6
311,RoomMaster,Existing Room member,Premium Paying,Young Leader,LP Nairobi 2018,checked,male,214,Kenya,0.6
312,RoomMaster,Existing Room member,Free Trial,Mid-career Leader,ALN,checked,female,214,Kenya,0.6
313,RoomMaster,AIIP 2018,Free Trial,Young Leader,AIIP 2018,checked,male,214,Nigeria,0.6
314,RoomMaster,DSLP Nairobi 2020,Premium Paying,Young Leader,DSLP Nairobi 2020,checked,female,214,Kenya,0.6
315,RoomMaster,Existing Room member,Founding Member,Senior Leader,Missing Data,checked,female,366,South Africa,1.0
316,RoomMaster,Existing Room member,Founding Member,Mid-career Leader,Missing Data,checked,male,366,Ghana,1.0
317,RoomMaster,XL Nairobi 2018,Free Trial,Mid-career Leader,XL Nairobi 2018,checked,male,214,Kenya,0.6
318,RoomMaster,XL Nairobi 2018,Free Trial,Mid-career Leader,XL Nairobi 2018,checked,male,214,Kenya,0.6
319,RoomMaster,Existing Room member,Premium Paying,Mid-career Leader,ALUSB 2016 Alumni ISA,checked,male,214,Ghana,0.6
320,RoomMaster,DSLP Nairobi 2020,Free Trial,Young Leader,DSLP Nairobi 2019,checked,male,214,Kenya,0.6
321,RoomMaster,Existing Room member,Premium Paying,Young Leader,LP Nairobi 2018,checked,male,214,Kenya,0.6
322,RoomMaster,Existing Room member,Free Trial,Senior Leader,ALN,checked,male,214,United States of America,0.6
323,RoomMaster,XL Nairobi 2019,Free Trial,Mid-career Leader,XL Nairobi 2019,checked,female,214,Kenya,0.6
324,RoomMaster,Joined post-Sprint - May,Free Trial,Young Leader,ALU Alumni,checked,female,184,Kenya,0.5
325,RoomMaster,Existing Room member,Free Trial,Senior Leader,ALN,checked,male,214,Australia,0.6
326,RoomMaster,LP Nairobi 2020,Premium Paying,Young Leader,LP Nairobi 2019,checked,female,214,Kenya,0.6
327,RoomMaster,Existing Room member,Free Trial,Mid-career Leader,ALN,checked,male,214,South Africa,0.6
328,RoomMaster,Existing Room member,Free Trial,Senior Leader,Donor,checked,male,214,South Africa,0.6
329,RoomMaster,Joined post-Sprint - May,Free Trial,Mid-career Leader,ALUSB Alumni,checked,female,184,Senegal,0.5
330,RoomMaster,Existing Room member,Premium Paying,Young Leader,LP Nairobi 2018,checked,male,214,Kenya,0.6
331,RoomMaster,XL Nairobi 2018,Free Trial,Young Leader,XL Nairobi 2018,checked,female,214,United States of America,0.6
332,RoomMaster,XL Nairobi 2019,Free Trial,Young Leader,XL Nairobi 2019,checked,female,214,Kenya,0.6
333,RoomMaster,LP Nairobi 2020,Premium Paying,Young Leader,LP Nairobi 2019,checked,female,214,Kenya,0.6
334,RoomMaster,Joined post-Sprint - July,Free Trial,Mid-career Leader,Corporate Partner,checked,female,123,Rwanda,0.3
335,RoomMaster,ALU staff,Staff Membership,Mid-career Leader,AL Staff,checked,female,214,Mauritius,0.6
336,RoomMaster,XL Nairobi 2018,Free Trial,Mid-career Leader,XL Nairobi 2018,checked,female,214,Kenya,0.6
337,RoomMaster,Existing Room member,Free Trial,Senior Leader,ALN,checked,female,171,Missing Data,0.5
338,RoomMaster,Existing Room member,Founding Member,Mid-career Leader,The Room,checked,male,366,South Africa,1.0
339,RoomMaster,XL Dakar,Free Trial,Mid-career Leader,XL Dakar,checked,male,214,Mauritania,0.6
340,RoomMaster,XL Nairobi 2018,Free Trial,Mid-career Leader,XL Nairobi 2018,checked,male,214,Kenya,0.6
341,RoomMaster,The Room staff,Staff Membership,Young Leader,AL Staff,checked,female,214,Senegal,0.6
342,RoomMaster,Existing Room member,Founding Member,Senior Leader,Missing Data,checked,male,366,United States of America,1.0
343,RoomMaster,Existing Room member,Free Trial,Young Leader,ALU Alumni,checked,female,214,Kenya,0.6
344,RoomMaster,Existing Room member,Free Trial,Senior Leader,ALN,checked,female,214,United Kingdom,0.6
345,RoomMaster,Joined post-Sprint - May,Free Trial,Mid-career Leader,ALUSB Alumni,checked,female,184,Rwanda,0.5
346,RoomMaster,XL Dakar,Free Trial,Mid-career Leader,XL Dakar,checked,female,214,Senegal,0.6
347,RoomMaster,Existing Room member,Founding Member,Senior Leader,Missing Data,checked,male,366,Kenya,1.0
348,RoomMaster,Existing Room member,Free Trial,Senior Leader,ALN,checked,female,214,United States of America,0.6
349,RoomMaster,XL Nairobi 2018,Free Trial,Mid-career Leader,XL Nairobi 2018,checked,male,214,Kenya,0.6
350,RoomMaster,Missing Data,Staff Membership,Young Leader,AL Staff,checked,female,31,Missing Data,0.1
351,RoomMaster,XL Nairobi 2018,Free Trial,Mid-career Leader,XL Nairobi 2018,checked,male,214,Kenya,0.6
352,RoomMaster,Joined post-Sprint - May,Staff Membership,Mid-career Leader,AL Staff,checked,female,184,Rwanda,0.5
353,RoomMaster,Missing Data,Staff Membership,Mid-career Leader,AL Staff,checked,female,92,United States of America,0.3
354,RoomMaster,Existing Room member,Free Trial,Senior Leader,School of Wildlife Conservation,checked,male,214,Kenya,0.6
355,RoomMaster,The Room staff,Staff Membership,Mid-career Leader,AL Staff,checked,male,214,Mauritius,0.6
356,RoomMaster,The Room staff,Staff Membership,Mid-career Leader,AL Staff,checked,male,214,Ethiopia,0.6
357,RoomMaster,Existing Room member,Premium Paying,Mid-career Leader,Donor,checked,female,214,Cote d'Ivoire,0.6
358,RoomMaster,XL Nairobi 2018,Free Trial,Mid-career Leader,XL Nairobi 2018,checked,male,214,Kenya,0.6
359,RoomMaster,The Room staff,Staff Membership,Mid-career Leader,AL Staff,checked,female,214,South Africa,0.6
360,RoomMaster,Missing Data,Staff Membership,Young Leader,AL Staff,checked,female,31,Missing Data,0.1
361,RoomMaster,Existing Room member,Founding Member,Senior Leader,ALN,checked,female,366,Kenya,1.0
362,RoomMaster,XL Dakar,Free Trial,Mid-career Leader,XL Dakar,checked,male,214,Senegal,0.6
363,RoomMaster,XL Dakar,Free Trial,Mid-career Leader,XL Dakar,checked,male,214,Senegal,0.6
364,RoomMaster,Existing Room member,Free Trial,Young Leader,ALA Alumni,checked,male,214,United States of America,0.6
365,RoomMaster,ALU staff,Staff Membership,Mid-career Leader,AL Staff,checked,female,214,Mauritius,0.6
366,RoomMaster,Missing Data,Staff Membership,Mid-career Leader,AL Staff,checked,male,61,Missing Data,0.2
367,RoomMaster,Existing Room member,Free Trial,Young Leader,ALA Alumni,checked,female,214,Kenya,0.6
368,RoomMaster,XL Lagos,Free Trial,Mid-career Leader,XL Lagos,checked,female,214,Nigeria,0.6
369,RoomMaster,Existing Room member,Founding Member,Senior Leader,Donor,checked,female,366,South Africa,1.0
370,RoomMaster,Missing Data,Staff Membership,Mid-career Leader,AL Staff,checked,female,61,United Kingdom,0.2
371,RoomMaster,ALU staff,Staff Membership,Mid-career Leader,AL Staff,checked,female,214,Rwanda,0.6
372,RoomMaster,The Room staff,Staff Membership,Mid-career Leader,AL Staff,checked,female,214,United Arab Emirates,0.6
373,RoomMaster,Existing Room member,Founding Member,Senior Leader,ALN,checked,male,366,United Kingdom,1.0
374,RoomMaster,Existing Room member,Founding Member,Senior Leader,ALN,checked,male,366,South Africa,1.0
375,RoomMaster,Existing Room member,Free Trial,Senior Leader,Donor,checked,male,214,United States of America,0.6
376,RoomMaster,ALU staff,Staff Membership,Mid-career Leader,AL Staff,checked,male,214,Rwanda,0.6
377,RoomMaster,LP Nairobi 2020,Premium Paying,Young Leader,LP Nairobi 2019,checked,male,214,Kenya,0.6
378,RoomMaster,XL Nairobi 2019,Free Trial,Young Leader,XL Nairobi 2019,checked,female,214,Kenya,0.6
379,RoomMaster,Existing Room member,Free Trial,Missing Data,ALN,checked,female,171,Uganda,0.5
380,RoomMaster,XL Nairobi 2019,Free Trial,Mid-career Leader,XL Nairobi 2019,checked,female,214,Kenya,0.6
381,RoomMaster,AIIP 2018,Free Trial,Young Leader,AIIP 2018,checked,female,214,Kenya,0.6
382,RoomMaster,AIIP 2018,Free Trial,Young Leader,AIIP 2018,checked,male,214,Uganda,0.6
383,RoomMaster,Existing Room member,Founding Member,Senior Leader,ALN,checked,male,366,Kenya,1.0
384,RoomMaster,Existing Room member,Free Trial,Senior Leader,ALN,checked,female,214,South Africa,0.6
385,RoomMaster,Existing Room member,Founding Member,Senior Leader,ALN,checked,male,366,South Africa,1.0
386,RoomMaster,Existing Room member,Founding Member,Senior Leader,ALN,checked,female,366,Nigeria,1.0
387,RoomMaster,XL Lagos,Free Trial,Mid-career Leader,XL Lagos,checked,male,214,Nigeria,0.6
388,RoomMaster,Existing Room member,Founding Member,Senior Leader,ALN,checked,female,366,Zambia,1.0
389,RoomMaster,Joined post-Sprint - May,Free Trial,Young Leader,ALU Alumni,checked,male,184,Lesotho,0.5
390,RoomMaster,XL Dakar,Free Trial,Mid-career Leader,XL Dakar,checked,female,214,Senegal,0.6
391,RoomMaster,XL Dakar,Free Trial,Mid-career Leader,XL Dakar,checked,male,214,Senegal,0.6
392,RoomMaster,Existing Room member,Founding Member,Senior Leader,ALN,Missing Data,female,366,Nigeria,1.0
393,RoomMaster,Joined post-Sprint - May,Free Trial,Young Leader,ALU Alumni,checked,male,184,Lesotho,0.5
394,RoomMaster,Existing Room member,Founding Member,Senior Leader,ALN,checked,female,366,Kenya,1.0
395,RoomMaster,XL Nairobi 2020,Free Trial,Mid-career Leader,XL Nairobi 2020,checked,male,214,Kenya,0.6
396,RoomMaster,Existing Room member,Free Trial,Senior Leader,ALN,checked,male,214,Kenya,0.6
397,RoomMaster,Missing Data,Free Trial,Young Leader,AL Staff,checked,male,153,Kenya,0.4
398,RoomMaster,Existing Room member,Founding Member,Senior Leader,Missing Data,checked,male,366,South Africa,1.0
399,RoomMaster,Existing Room member,Founding Member,Senior Leader,ALN,checked,female,366,Ethiopia,1.0
400,RoomMaster,Existing Room member,Free Trial,Missing Data,ALN,checked,male,171,British,0.5
401,RoomMaster,XL Nairobi 2019,Free Trial,Mid-career Leader,XL Nairobi 2019,checked,female,214,Kenya,0.6
402,RoomMaster,Existing Room member,Founding Member,Senior Leader,ALN,Missing Data,male,366,South Africa,1.0
403,RoomMaster,Joined post-Sprint - May,Free Trial,Young Leader,ALU Alumni,checked,male,184,Sierra Leone,0.5
404,RoomMaster,AIIP 2019,Free Trial,Mid-career Leader,AIIP 2019,checked,male,214,South Africa,0.6
405,RoomMaster,Joined post-Sprint - June,Free Trial,Young Leader,ALU Alumni,checked,male,153,France,0.4
406,RoomMaster,LP Nairobi 2020,Premium Paying,Young Leader,LP Nairobi 2019,checked,female,214,Kenya,0.6
407,RoomMaster,Missing Data,Premium Paying,Young Leader,LP Nairobi 2019,checked,male,61,Missing Data,0.2
408,RoomMaster,Existing Room member,Founding Member,Senior Leader,Missing Data,checked,female,366,South Africa,1.0
409,RoomMaster,XL Nairobi 2019,Free Trial,Mid-career Leader,XL Nairobi 2019,Missing Data,female,214,Kenya,0.6
410,RoomMaster,DSLP Nairobi 2020,Free Trial,Young Leader,DSLP Nairobi 2020,checked,female,214,Kenya,0.6
411,RoomMaster,AIIP 2019,Free Trial,Mid-career Leader,AIIP 2019,checked,female,214,South Africa,0.6
412,RoomMaster,Existing Room member,Premium Paying,Young Leader,LP Nairobi 2018,checked,male,214,Kenya,0.6
413,RoomMaster,Existing Room member,Free Trial,Young Leader,ALU Alumni,checked,female,214,Ghana,0.6
414,RoomMaster,AIIP 2018,Free Trial,Mid-career Leader,AIIP 2018,checked,male,214,Nigeria,0.6
415,RoomMaster,LP Nairobi 2018,Premium Paying,Young Leader,LP Nairobi 2018,checked,male,214,Kenya,0.6
416,RoomMaster,Existing Room member,Founding Member,Young Leader,Missing Data,checked,female,366,Vietnam,1.0
417,RoomMaster,Existing Room member,Premium Paying,Mid-career Leader,ALUSB Alumni,checked,male,214,Zambia,0.6
418,RoomMaster,Existing Room member,Premium Paying,Mid-career Leader,ALN,checked,female,214,Nigeria,0.6
419,RoomMaster,LP Nairobi 2020,Premium Paying,Young Leader,LP Nairobi 2019,checked,female,214,Kenya,0.6
420,RoomMaster,Existing Room member,Free Trial,Young Leader,ALA Alumni,checked,female,214,Kenya,0.6
421,RoomMaster,XL Dakar,Free Trial,Mid-career Leader,XL Dakar,checked,male,214,Senegal,0.6
422,RoomMaster,Existing Room member,Founding Member,Senior Leader,ALN,checked,female,366,United States of America,1.0
423,RoomMaster,XL Dakar,Free Trial,Mid-career Leader,XL Dakar,checked,Missing Data,214,Senegal,0.6
424,RoomMaster,Existing Room member,Founding Member,Mid-career Leader,ALUSB Alumni,checked,male,366,Rwanda,1.0
425,RoomMaster,Existing Room member,Free Trial,Mid-career Leader,Staff Alumni,checked,female,214,United States of America,0.6
426,RoomMaster,Existing Room member,Premium Paying,Young Leader,LP Nairobi 2018,checked,female,214,Kenya,0.6
427,RoomMaster,XL Dakar,Free Trial,Mid-career Leader,XL Dakar,checked,male,214,Senegal,0.6
428,RoomMaster,AIIP 2019,Free Trial,Mid-career Leader,AIIP 2019,Missing Data,female,214,Nigeria,0.6
429,RoomMaster,Joined post-Sprint - May,Free Trial,Young Leader,ALU Alumni,checked,male,184,Mauritius,0.5
430,RoomMaster,LP Nairobi 2020,Premium Paying,Young Leader,LP Nairobi 2019,checked,male,214,Kenya,0.6
431,RoomMaster,AIIP 2018,Free Trial,Mid-career Leader,AIIP 2018,checked,male,214,South Africa,0.6
432,RoomMaster,XL Dakar,Free Trial,Mid-career Leader,XL Dakar,checked,male,214,Senegal,0.6
